"anly_mapped_zipcode","collection_to_report","collection_to_report","collection_to_report","collection_to_report","collection_to_report_less_than_1","collection_to_report_less_than_1"
"18062",1,1,1,1,2,2
"18067",0,0,0,0,2,2
"18102",1.5,1,1,2,1,2
"18103",1,1,1,1,1,1
"18198",8,8,8,8,0,1
"18210",2,2,2,2,0,1
"18220",1.5,1,1,2,1,2
"18221",0,0,0,0,1,1
"18229",0.5,0,0,1,2,2
"18325",1,1,1,1,1,1
"18337",1,1,1,1,1,1
"18360",0.75,1,0,1,4,4
"18377",0,0,0,0,2,2
"18382",0.5,0,0,1,6,6
"18411",0.25,0,0,0,4,4
"18428",2,1,1,3,1,2
"18434",0,0,0,0,1,1
"18436",1,1,1,1,1,1
"18505",3,3,3,3,0,1
"18509",1,1,1,1,1,1
"18621",4,4,4,4,0,1
"18797",1,1,1,1,1,1
"18823",1,1,1,1,4,4
"18901",0.5,0,0,1,2,2
"18902",2,2,2,2,0,1
"18910",0.8571428571428571,0,0,2,4,7
"18911",1.5,2,0,2,1,4
"18940",1.1,1,1,1,9,10
"18944",9,9,9,9,0,1
"18954",1,1,1,1,3,3
"18966",0.5,0,0,1,2,2
"18969",1.2,1,1,2,3,5
"19006",1.5,0,0,3,1,2
"19010",1,1,1,1,2,2
"19013",1,1,1,1,1,1
"19017",0,0,0,0,2,2
"19020",6,6,6,6,0,1
"19025",0,0,0,0,1,1
"19029",5,5,5,5,0,1
"19035",0,0,0,0,1,1
"19038",0.6666666666666666,1,0,1,3,3
"19041",1.5,0,0,3,1,2
"19046",1,1,1,1,1,1
"19063",6,6,6,6,0,1
"19066",1,1,1,1,2,2
"19072",2,2,2,2,0,1
"19073",0.6,1,0,1,5,5
"19081",0,0,0,0,1,1
"19083",1,1,1,1,1,1
"19085",5,5,5,5,0,1
"19087",0.8,1,0,1,4,5
"19090",0,0,0,0,8,8
"19094",1,1,1,1,1,1
"19103",1,1,1,1,1,1
"19104",0,0,0,0,1,1
"19106",0.5,0,0,1,4,4
"19107",1,0,0,2,1,2
"19115",1.4,2,1,2,2,5
"19116",1,1,1,1,1,1
"19118",3,3,3,3,0,1
"19119",1.125,1,1,1,7,8
"19129",2,2,2,2,0,1
"19130",2.5,1,1,4,1,2
"19136",2,2,2,2,0,1
"19139",1,1,1,1,1,1
"19143",0,0,0,0,2,2
"19144",1,1,1,1,1,1
"19145",0,0,0,0,2,2
"19147",0,0,0,0,1,1
"19150",1,1,1,1,1,1
"19154",3,3,3,3,0,1
"19169",1.6666666666666667,1,1,3,2,3
"19201",1,1,1,1,1,1
"19209",4,4,4,4,0,1
"19216",1,1,1,1,1,1
"19225",5,5,5,5,0,1
"19301",1.6666666666666667,1,1,3,2,3
"19312",2,1,1,3,1,2
"19325",1,1,1,1,1,1
"19330",1,1,1,1,1,1
"19333",0.5,0,0,1,2,2
"19335",2.5,2,2,3,0,2
"19345",0.5,0,0,1,2,2
"19348",1.6666666666666667,1,1,1,5,6
"19355",4,2,2,6,0,2
"19360",1,1,1,1,1,1
"19363",0.8333333333333334,1,1,1,6,6
"19365",1.5,2,1,2,3,8
"19380",3,3,0,6,1,3
"19382",6,6,6,6,0,2
"19390",0,0,0,0,1,1
"19403",5,5,5,5,0,1
"19422",0,0,0,0,1,1
"19425",2.5,1,1,4,1,2
"19426",2,2,2,2,0,1
"19440",1,1,1,1,2,2
"19444",0,0,0,0,5,5
"19445",2,2,2,2,0,1
"19454",0.5,0,0,1,2,2
"19455",1,1,1,1,1,1
"19460",1,1,1,1,3,3
"19464",1,1,1,1,5,5
"19468",1,1,1,1,1,1
"19472",4,4,4,4,0,1
"19473",1,1,1,1,1,1
"19479",2,2,2,2,0,1
"19481",0,0,0,0,1,1
"19483",3.75,4,2,4,0,4
"19485",3,2,2,4,0,2
"19510",0,0,0,0,1,1
"19518",1,1,1,1,1,1
"19520",1,1,1,1,1,1
"19526",2,2,2,2,0,1
"19527",2,2,2,2,0,1
"19530",0,0,0,0,3,3
"19541",0,0,0,0,1,1
"19546",1.5,2,0,2,1,4
"19547",0.75,1,0,1,4,4
"19568",2,2,2,2,0,1
"19572",1,1,1,1,1,1
"19577",6,6,6,6,0,1
"19579",2,2,2,2,0,1
"19601",5,5,5,5,0,1
"19607",3,3,3,3,0,1
"19611",2.75,1,1,3,2,4
"19617",2,2,2,2,0,1
"19650",2,2,2,2,0,1
"19657",5,5,5,5,0,1
"19672",4,4,4,4,0,1
"19673",2.5,2,2,3,0,2
"19680",2,2,2,2,0,1
"19681",1,1,1,1,1,1
"19693",2.5,1,1,4,1,2
"19701",1,1,1,1,3,3
"19702",4,4,4,4,0,1
"19703",2,2,2,2,0,1
"19707",3,4,1,4,1,3
"19709",0.8333333333333334,1,0,1,5,6
"19711",0,0,0,0,1,1
"19720",3,3,3,3,0,1
"19801",1,1,1,1,1,1
"19802",3,3,3,3,0,1
"19803",1.25,1,1,1,6,8
"19805",2.25,2,2,2,0,4
"19807",0,0,0,0,1,1
"19827",4,4,4,4,0,1
"19832",2,2,2,2,0,1
"19835",2,2,2,2,0,1
"19901",0.5,0,0,1,2,2
"19902",1,1,1,1,1,1
"19907",4,4,4,4,0,1
"19909",3,3,3,3,0,1
"19910",3,3,3,3,0,1
"19918",2,1,1,3,1,2
"19930",4,4,4,4,0,1
"19934",6,6,6,6,0,1
"19945",3,3,3,3,0,1
"19958",0.3333333333333333,0,0,1,3,3
"19966",0,0,0,0,1,1
"19970",1.5,1,1,2,1,2
"19977",4,4,4,4,0,1
"20000",4.333333333333333,5,5,5,1,6
"20001",3.760389036251105,4,2,5,266,1131
"20002",3.3365307753796962,4,1,5,461,1251
"20003",3.6636197440585008,4,1,5,177,547
"20004",5,5,4,5,5,27
"20005",3.769230769230769,5,1,5,59,208
"20006",3.7142857142857144,5,1,5,6,21
"20007",3.5177514792899407,4,1,5,128,338
"20008",3.707317073170732,5,1,5,168,492
"20009",3.723963599595551,5,1,5,284,989
"20010",4.130559540889527,5,3,5,136,697
"20011",3.7904642409033875,4,1,5,222,797
"20012",3.5267857142857144,4,1,5,84,224
"20013",2.4285714285714284,2,1,5,3,7
"20014",4,4,4,4,0,1
"20015",4.007905138339921,5,2,5,120,506
"20016",4.016483516483516,4,1,6,172,546
"20017",3.848148148148148,5,1,5,80,270
"20018",3.8150943396226413,5,1,5,85,265
"20019",3.8313659359190555,4,1,5,176,593
"20020",4.182444061962134,4,3,5,124,581
"20023",3,0,0,6,1,2
"20024",4.412103746397695,5,4,6,57,347
"20027",2,2,2,2,0,1
"20029",3.75,2,2,5,0,4
"20030",6,6,6,6,0,2
"20031",5,5,5,5,0,1
"20032",4.330316742081448,5,4,5,73,442
"20033",3.5,1,1,6,1,2
"20036",4.297029702970297,5,1,5,27,101
"20037",5.922558922558922,5,4,5,66,297
"20040",2.2,1,0,5,3,5
"20043",5,5,5,5,0,1
"20052",3,1,1,5,3,6
"20057",5,5,5,5,0,2
"20058",1,1,1,1,1,1
"20059",5.529411764705882,5,5,5,0,17
"20060",10,10,10,10,0,1
"20066",1,1,1,1,2,2
"20090",1,1,1,1,4,4
"20105",1.6666666666666667,1,1,1,5,6
"20110",1.3076923076923077,1,1,2,8,13
"20111",2,2,1,2,4,9
"20112",2,2,2,2,0,1
"20115",1.8,1,1,1,4,5
"20119",0,0,0,0,1,1
"20120",3.25,5,0,5,3,8
"20121",3,2,2,4,0,2
"20124",1.3333333333333333,1,1,2,2,3
"20133",0,0,0,0,1,1
"20134",2,2,2,2,0,2
"20136",0.75,1,0,1,4,4
"20141",0,0,0,0,1,1
"20146",6,6,6,6,0,1
"20147",0.8888888888888888,1,0,1,8,9
"20148",1.75,1,1,1,3,4
"20151",1.6666666666666667,1,1,3,2,3
"20152",0,0,0,0,1,1
"20154",1,1,1,1,1,1
"20155",1,1,1,1,2,2
"20158",2.111111111111111,2,2,2,0,9
"20164",1,0,0,2,1,2
"20165",0.5,0,0,1,2,2
"20166",0,0,0,0,1,1
"20169",1,1,1,1,3,3
"20170",0.3333333333333333,0,0,1,3,3
"20171",1,1,1,1,2,2
"20175",3.5,2,2,5,0,4
"20176",0.5,0,0,1,2,2
"20180",1,0,0,2,1,2
"20186",2,2,2,2,0,1
"20189",2,1,1,3,1,2
"20190",0.875,1,0,1,7,8
"20191",0,0,0,0,2,2
"20194",0.5,0,0,1,2,2
"20198",0.75,1,0,1,4,4
"20201",6,6,6,6,0,1
"20203",2.25,1,1,1,3,4
"20204",2,2,2,2,0,2
"20205",2,2,2,2,0,1
"20206",1,1,1,1,1,1
"20209",3,3,3,3,0,1
"20212",3,3,3,3,0,2
"20215",5,5,5,5,0,1
"20222",0,0,0,0,2,2
"20223",2.77834179357022,3,2,3,0,591
"20233",3291.5,3,3,6580,0,2
"20303",1,1,1,1,1,1
"20314",4.5,4,4,5,0,2
"20320",1,1,1,1,1,1
"20403",7,7,7,7,0,1
"20405",2,2,2,2,0,1
"20416",5,5,5,5,0,1
"20477",4,4,4,4,0,1
"20506",1,1,1,1,1,1
"20530",5,5,5,5,0,1
"20535",5,5,5,5,0,1
"20575",3,3,3,3,0,1
"20585",2,2,2,2,0,1
"20601",0,0,0,0,1,1
"20603",0.625,1,0,1,8,8
"20604",0,0,0,0,1,1
"20606",1,1,1,1,1,1
"20607",0,0,0,0,1,1
"20611",3.5,2,2,5,0,2
"20615",1,1,1,1,1,1
"20616",0,0,0,0,1,1
"20622",0,0,0,0,1,1
"20633",1,1,1,1,1,1
"20639",0.25,0,0,0,4,4
"20646",1,0,0,0,4,5
"20653",0,0,0,0,1,1
"20659",0,0,0,0,2,2
"20662",0,0,0,0,1,1
"20693",0,0,0,0,1,1
"20701",2,2,2,2,0,1
"20705",1,1,1,1,1,1
"20706",1.1666666666666667,1,0,2,4,6
"20707",0.5,0,0,1,2,2
"20710",1,1,1,1,2,2
"20712",0,0,0,0,1,1
"20715",17,1,0,50,2,3
"20716",0,0,0,0,1,1
"20720",6,6,6,6,0,2
"20721",0.75,1,0,1,4,4
"20724",1,1,1,1,1,1
"20732",1,1,1,1,1,1
"20735",0.6,0,0,0,4,5
"20740",1,1,1,1,1,1
"20743",0,0,0,0,5,5
"20744",0,0,0,0,2,2
"20745",0,0,0,0,4,4
"20746",0,0,0,0,2,2
"20747",0.3333333333333333,0,0,1,3,3
"20748",0.42857142857142855,0,0,1,6,7
"20755",1,1,1,1,1,1
"20770",0,0,0,0,1,1
"20772",0,0,0,0,2,2
"20774",1.4,1,0,2,3,5
"20781",0,0,0,0,1,1
"20782",0.7142857142857143,0,0,2,5,7
"20783",0.5,0,0,1,2,2
"20785",0.25,0,0,0,4,4
"20814",0.7391304347826086,1,0,1,22,23
"20815",0.4,0,0,1,24,25
"20816",1.3928571428571428,1,0,1,24,28
"20817",1,1,0,1,23,26
"20818",1,1,1,1,2,2
"20830",1,1,1,1,1,1
"20832",1,0,0,2,2,4
"20833",1.3333333333333333,0,0,4,2,3
"20841",1,1,1,1,1,1
"20842",1,1,1,1,1,1
"20850",0.5714285714285714,1,0,1,7,7
"20851",1,1,1,1,1,1
"20852",0.5,0,0,1,8,8
"20853",0,0,0,0,1,1
"20854",0.7222222222222222,1,0,1,17,18
"20855",1,1,1,1,2,2
"20866",1,1,1,1,2,2
"20874",1.875,1,0,2,5,8
"20876",1,1,1,1,1,1
"20877",0.5,0,0,1,2,2
"20878",1,1,0,1,6,7
"20886",1,1,1,1,2,2
"20892",1,1,1,1,1,1
"20895",1,1,1,1,1,1
"20896",2.4,1,1,5,3,5
"20901",1.1,1,1,2,7,10
"20902",0.5,0,0,1,6,6
"20903",2,0,0,4,1,2
"20904",17,1,0,50,2,3
"20905",1.5,1,1,3,4,6
"20906",0.75,1,0,1,4,4
"20910",0.6363636363636364,0,0,1,9,11
"20912",1.7692307692307692,1,1,2,7,13
"20924",2,2,2,2,0,1
"20933",4,4,4,4,0,1
"20953",3,3,3,3,0,1
"20963",6,6,6,6,0,1
"20973",3,2,1,6,1,3
"20978",3,3,3,3,0,1
"21009",5,5,5,5,0,1
"21012",1.75,1,0,2,2,4
"21014",1,1,1,1,2,2
"21030",2,1,1,3,1,2
"21037",0,0,0,0,1,1
"21043",7.2,10,3,10,1,5
"21044",4.5,3,3,6,0,2
"21054",4.5,0,0,9,1,2
"21090",0.5,0,0,0,3,4
"21093",2,2,2,2,0,1
"21108",1,1,0,2,2,3
"21117",0.8666666666666667,0,0,2,10,15
"21120",2,2,2,2,0,1
"21131",1,1,1,1,1,1
"21133",0,0,0,0,1,1
"21136",0,0,0,0,1,1
"21144",0.5,0,0,1,2,2
"21146",1,1,1,1,1,1
"21157",1,1,1,1,1,1
"21158",0,0,0,0,1,1
"21162",1,1,1,1,2,2
"21169",4,4,4,4,0,1
"21180",4,4,4,4,0,1
"21202",0,0,0,0,2,2
"21204",3,2,1,5,2,5
"21207",3,2,2,4,0,2
"21208",1.4,1,0,2,7,10
"21209",1,1,1,1,1,1
"21210",0,0,0,0,1,1
"21213",0,0,0,0,3,3
"21214",1,1,1,1,1,1
"21215",0,0,0,0,1,1
"21221",0,0,0,0,1,1
"21224",1,1,1,1,1,1
"21228",0.3333333333333333,0,0,1,3,3
"21229",1.5,1,1,1,3,4
"21236",0,0,0,0,1,1
"21286",2,0,0,4,2,4
"21401",1,0,0,2,2,4
"21403",0.5,0,0,1,4,4
"21505",6,6,6,6,0,1
"21550",6,6,6,6,0,1
"21601",2.6666666666666665,3,2,3,0,3
"21629",5,5,5,5,0,1
"21649",0,0,0,0,1,1
"21665",5,5,5,5,0,1
"21701",0.8571428571428571,1,1,1,7,7
"21703",1.5,0,0,3,1,2
"21710",0,0,0,0,1,1
"21713",0,0,0,0,1,1
"21720",2,2,2,2,0,1
"21750",2,2,2,2,0,1
"21754",0,0,0,0,1,1
"21770",0,0,0,0,1,1
"21784",0,0,0,0,8,8
"21788",6,6,6,6,0,2
"21793",0,0,0,0,1,1
"21797",3,0,0,6,1,2
"21801",1.5,1,1,2,1,2
"21804",1,1,1,1,1,1
"21811",1,1,1,1,1,1
"21908",6,6,6,6,0,2
"21921",4,4,4,4,0,2
"21942",1,1,1,1,1,1
"21998",6,6,6,6,0,1
"22003",1.5,1,0,2,2,4
"22011",5,5,5,5,0,1
"22015",0.5,0,0,1,6,6
"22025",0,0,0,0,1,1
"22030",0.5,0,0,1,2,2
"22032",0.5,0,0,0,3,4
"22033",1.8571428571428572,2,0,4,3,7
"22039",3,2,1,5,2,5
"22041",2,2,2,2,0,1
"22042",0.5,0,0,1,2,2
"22043",0,0,0,0,1,1
"22044",1.3333333333333333,1,0,3,2,3
"22046",0.6666666666666666,0,0,1,5,6
"22066",2.25,1,1,2,8,12
"22079",1,0,0,2,1,2
"22101",0.8333333333333334,0,0,2,8,12
"22102",0.5555555555555556,0,0,1,8,9
"22124",1,0,0,2,1,2
"22131",0,0,0,0,2,2
"22150",3,3,3,3,0,1
"22151",1,1,1,1,1,1
"22152",0,0,0,0,4,4
"22153",2,1,1,3,1,2
"22180",1.8333333333333333,1,1,3,3,6
"22181",3,2,0,7,1,3
"22182",1.2,1,0,2,3,5
"22191",1.5,1,1,2,3,6
"22192",1.75,1,0,2,2,4
"22193",1.6666666666666667,2,0,3,1,3
"22201",1.5909090909090908,1,0,2,15,22
"22202",0.7,0,0,2,7,10
"22203",0.4,0,0,1,5,5
"22204",3.6,5,0,6,2,5
"22205",0.5,0,0,1,5,6
"22206",2.5,2,0,4,1,4
"22207",0.6190476190476191,1,0,1,20,21
"22209",2.4285714285714284,0,0,2,10,14
"22222",5,5,5,5,0,1
"22292",5,5,5,5,0,2
"22301",0.5,0,0,1,2,2
"22302",3.3333333333333335,4,1,6,4,9
"22303",0.4,0,0,1,5,5
"22304",1.3333333333333333,1,0,1,9,12
"22305",0.5,0,0,1,2,2
"22306",0.5,0,0,1,2,2
"22307",2.125,2,1,2,2,8
"22308",3.5,3,3,4,0,2
"22309",1.1111111111111112,1,1,1,7,9
"22310",1.6,0,0,1,4,5
"22311",1.2727272727272727,2,0,2,5,11
"22312",0,0,0,0,2,2
"22313",6,6,6,6,0,1
"22314",0.9166666666666666,1,0,1,11,12
"22315",0,0,0,0,1,1
"22406",0.75,0,0,1,3,4
"22427",1,1,1,1,1,1
"22443",4,4,4,4,0,1
"22485",0,0,0,0,1,1
"22553",1.5,1,1,2,1,2
"22554",0,0,0,0,2,2
"22576",4,4,4,4,0,1
"22601",1.5,1,1,1,3,4
"22602",2.5,2,2,3,0,2
"22625",3,3,3,3,0,1
"22642",0,0,0,0,1,1
"22655",2,0,0,4,1,2
"22701",1,0,0,2,1,2
"22801",6,6,6,6,0,2
"22802",1,1,1,1,1,1
"22824",7,7,7,7,0,1
"22846",3,3,3,3,0,1
"22901",2.6,4,1,4,2,5
"22902",1.75,1,1,2,2,4
"22903",0.5,0,0,1,2,2
"22909",2,2,2,2,0,1
"22910",10,10,10,10,0,1
"22911",2.5,1,1,4,1,2
"22926",10,10,10,10,0,1
"22927",6,6,6,6,0,1
"22932",0,0,0,0,1,1
"22936",3,3,3,3,0,2
"22958",2,2,2,2,0,1
"22989",2,2,2,2,0,1
"23030",1,1,1,1,1,1
"23059",1.5,2,0,2,1,4
"23060",0,0,0,0,1,1
"23072",0,0,0,0,2,2
"23079",1,1,1,1,3,3
"23112",2.75,0,0,5,2,4
"23113",3,3,3,3,0,2
"23116",0.4444444444444444,0,0,1,9,9
"23120",5,5,5,5,0,1
"23128",0,0,0,0,2,2
"23138",3,2,2,4,0,2
"23139",1.6666666666666667,2,1,2,1,3
"23140",1,1,1,1,1,1
"23168",0,0,0,0,1,1
"23169",4,4,4,4,0,1
"23210",1,1,1,1,1,1
"23218",0.2222222222222222,0,0,0,8,9
"23219",0,0,0,0,1,1
"23220",0,0,0,0,1,1
"23221",0.6666666666666666,1,0,1,3,3
"23223",0.4444444444444444,0,0,1,9,9
"23225",0.5,0,0,1,4,4
"23226",1,1,1,1,1,1
"23228",1.5,1,1,2,1,2
"23229",1.5,1,1,1,3,4
"23230",1.5,1,1,2,1,2
"23233",1,1,1,1,1,1
"23269",1,1,1,1,1,1
"23311",0,0,0,0,2,2
"23314",5,5,5,5,0,1
"23320",1,1,1,1,2,2
"23322",0,0,0,0,2,2
"23430",3,2,2,4,0,2
"23434",0.5,0,0,1,2,2
"23435",3.6666666666666665,5,1,5,1,3
"23452",3.25,1,1,5,2,4
"23453",0,0,0,0,1,1
"23454",0.5,0,0,1,2,2
"23455",1,1,1,1,1,1
"23456",3,3,3,3,0,2
"23462",0.6,0,0,0,8,10
"23504",1,1,1,1,1,1
"23508",1,1,1,1,2,2
"23513",0,0,0,0,2,2
"23518",0,0,0,0,3,3
"23601",0,0,0,0,5,5
"23608",1,1,1,1,2,2
"23639",1,1,1,1,1,1
"23666",2,0,0,4,1,2
"23692",0.5,0,0,1,2,2
"23693",3.5,1,1,6,1,2
"23696",0.5,0,0,1,2,2
"23701",2.4285714285714284,3,1,3,2,7
"23703",1,1,1,1,1,1
"23803",2,2,2,2,0,1
"23831",1,1,1,1,1,1
"23834",1,1,1,1,2,2
"23889",0,0,0,0,1,1
"23915",3,3,3,3,0,1
"23920",2,2,2,2,0,1
"23940",4,4,4,4,0,1
"24006",6,6,6,6,0,1
"24015",8,8,7,9,0,6
"24048",1,1,1,1,1,1
"24070",6,6,6,6,0,1
"24072",2,2,2,2,0,1
"24101",0.5,0,0,1,2,2
"24104",0,0,0,0,1,1
"24121",1,1,1,1,2,2
"24126",6,6,6,6,0,1
"24148",2,2,2,2,0,1
"24151",6,6,6,6,0,1
"24153",0.6666666666666666,1,0,1,3,3
"24180",4,4,4,4,0,1
"24209",3,3,3,3,0,1
"24210",0,0,0,0,6,6
"24211",2,2,2,2,0,1
"24212",1.75,1,1,2,2,4
"24266",2,2,2,2,0,1
"24273",1,1,1,1,1,1
"24302",4,4,4,4,0,1
"24307",2,2,2,2,0,1
"24324",0,0,0,0,1,1
"24343",3,3,3,3,0,1
"24352",0,0,0,0,8,8
"24401",0.3333333333333333,0,0,1,3,3
"24403",2,2,2,2,0,1
"24450",0,0,0,0,1,1
"24460",0,0,0,0,1,1
"24464",2,2,2,2,0,1
"24501",3,3,3,3,0,1
"24510",3,3,3,3,0,1
"24532",2,2,2,2,0,1
"24536",2,2,2,2,0,1
"24540",1,1,1,1,3,3
"24556",2,2,2,2,0,1
"24557",3,1,1,5,1,2
"24570",2,2,2,2,0,1
"24572",3,3,3,3,0,1
"24577",1,1,1,1,1,1
"24586",0,0,0,0,2,2
"24617",3,3,2,3,0,4
"24621",3,3,3,3,0,1
"24672",4,4,4,4,0,1
"24678",4,4,4,4,0,1
"24707",1,1,1,1,1,1
"24708",3,3,3,3,0,1
"24709",1,1,1,1,1,1
"24729",0,0,0,0,1,1
"24732",3,3,3,3,0,1
"24739",0,0,0,0,1,1
"24745",5,5,5,5,0,1
"24787",1,1,1,1,2,2
"24861",7,7,7,7,0,1
"24925",1,1,1,1,1,1
"24954",0.5,0,0,1,2,2
"24966",6,6,6,6,0,1
"25010",7,7,7,7,0,1
"25118",2,2,2,2,0,1
"25133",1,1,1,1,1,1
"25146",0,0,0,0,1,1
"25154",1,1,1,1,1,1
"25203",2,2,2,2,0,1
"25301",6,6,6,6,0,1
"25304",2,2,2,2,0,1
"25312",2,2,2,2,0,1
"25334",1,1,1,1,1,1
"25369",1,1,1,1,1,1
"25401",0,0,0,0,1,1
"25524",0,0,0,0,2,2
"25526",1,1,1,1,2,2
"25572",2,2,2,2,0,1
"25591",3,3,3,3,0,1
"25625",1,1,1,1,1,1
"25670",1,1,1,1,1,1
"25705",0,0,0,0,1,1
"25709",4,4,4,4,0,1
"25779",3,3,3,3,0,1
"25801",3,3,3,3,0,2
"25901",1,1,1,1,1,1
"25927",5.5,5,5,6,0,2
"25968",5,5,5,5,0,1
"25977",4,3,3,5,0,2
"25979",5.4,6,4,7,0,5
"25983",2,2,2,2,0,1
"26003",3.6666666666666665,2,2,7,0,3
"26010",4,4,4,4,0,1
"26016",9,9,9,9,0,1
"26069",2,2,2,2,0,1
"26090",4,4,4,4,0,1
"26140",3,3,3,3,0,1
"26142",4,4,4,4,0,1
"26165",4,4,4,4,0,1
"26201",1,1,1,1,1,1
"26203",2,2,2,2,0,1
"26210",1,1,1,1,1,1
"26354",0,0,0,0,1,1
"26369",3,3,3,3,0,1
"26393",1,1,1,1,1,1
"26406",0,0,0,0,1,1
"26420",6,6,6,6,0,1
"26486",5,5,5,5,0,1
"26501",0,0,0,0,1,1
"26508",0,0,0,0,1,1
"26526",6,6,6,6,0,1
"26566",2,2,2,2,0,1
"26576",4,4,4,4,0,1
"26577",2,2,2,2,0,1
"26617",7,7,7,7,0,1
"26653",2,2,2,2,0,1
"26753",5,5,5,5,0,1
"26835",1,1,1,1,1,1
"26906",2,2,2,2,0,1
"26911",5,5,5,5,0,1
"26915",6,6,6,6,0,1
"26917",7,7,7,7,0,1
"26940",1,1,1,1,2,2
"26942",2,2,2,2,0,1
"26946",2.5,2,2,3,0,2
"26949",6,6,6,6,0,2
"26954",4,4,4,4,0,2
"26972",4,4,4,4,0,2
"26980",5,5,5,5,0,1
"26987",3,3,3,3,0,2
"27021",1,1,1,1,1,1
"27023",1,1,1,1,1,1
"27030",4,3,3,5,0,2
"27033",3,3,3,3,0,1
"27041",1,1,1,1,1,1
"27045",0,0,0,0,1,1
"27053",1,1,1,1,1,1
"27055",7,7,7,7,0,1
"27061",3,3,3,3,0,1
"27072",6,6,6,6,0,1
"27103",1,1,1,1,2,2
"27104",1,1,0,1,3,4
"27105",1,0,0,2,1,2
"27106",1,0,0,2,4,8
"27127",1,1,1,1,1,1
"27169",1,1,1,1,1,1
"27202",0,0,0,0,1,1
"27203",1.6666666666666667,1,1,3,2,3
"27205",0,0,0,0,1,1
"27214",0.6666666666666666,1,0,1,3,3
"27215",1,1,1,1,2,2
"27217",1,1,1,1,4,4
"27233",3,3,3,3,0,1
"27253",4,3,3,5,0,2
"27260",1.6666666666666667,2,1,2,1,3
"27263",1,1,1,1,1,1
"27265",1.3333333333333333,1,1,2,2,3
"27278",2,2,2,2,0,1
"27284",0.5,0,0,1,4,4
"27292",0,0,0,0,1,1
"27295",1,1,1,1,1,1
"27298",1,1,1,1,1,1
"27299",1,1,1,1,1,1
"27302",1.6666666666666667,1,1,3,4,6
"27312",0,0,0,0,1,1
"27320",0.6666666666666666,1,0,1,3,3
"27325",5,5,5,5,0,1
"27330",1,1,1,1,1,1
"27349",2,2,2,2,0,1
"27358",2,1,1,3,1,2
"27360",4.857142857142857,6,3,6,1,7
"27371",1,1,1,1,1,1
"27401",2,2,2,2,0,1
"27403",5,5,5,5,0,1
"27405",3.5,2,0,6,1,4
"27406",0.5,0,0,1,2,2
"27407",3.5,4,2,4,0,4
"27408",3.5,2,2,5,0,2
"27409",0.6666666666666666,0,0,2,2,3
"27410",1.4,1,1,1,4,5
"27501",3,3,3,3,0,1
"27502",0,0,0,0,2,2
"27504",5,5,5,5,0,1
"27507",4,4,4,4,0,1
"27511",0,0,0,0,1,1
"27513",1,1,1,1,3,3
"27514",2,1,0,1,3,4
"27516",1.8333333333333333,1,1,2,4,6
"27517",2,2,2,2,0,1
"27518",0,0,0,0,2,2
"27519",1.125,1,0,1,7,8
"27520",2.9166666666666665,3,1,4,4,12
"27521",1,1,1,1,3,3
"27522",0,0,0,0,2,2
"27524",1,1,1,1,1,1
"27525",0.5,0,0,1,2,2
"27526",3,1,1,5,1,2
"27527",3,3,3,3,0,1
"27529",1,1,1,1,1,1
"27530",4,3,3,5,0,2
"27534",2.6666666666666665,3,2,3,0,6
"27540",2.6666666666666665,2,0,6,2,6
"27545",0.5,0,0,1,2,2
"27546",1,1,1,1,2,2
"27557",1,1,1,1,1,1
"27571",1,1,1,1,1,1
"27577",1,1,1,1,4,4
"27587",2.4,2,2,2,1,10
"27588",4,4,4,4,0,1
"27601",0.4,0,0,1,10,10
"27603",2,2,2,2,0,1
"27604",1.5,0,0,3,1,2
"27606",0,0,0,0,1,1
"27607",1.4,1,0,1,4,5
"27608",1,1,1,1,1,1
"27609",0.6666666666666666,0,0,2,2,3
"27610",1,1,1,1,1,1
"27611",2,2,2,2,0,1
"27612",1.6666666666666667,1,0,3,5,9
"27613",1.4,1,1,1,4,5
"27614",2.5,1,1,4,1,2
"27615",2.5714285714285716,3,1,3,3,7
"27616",1.3333333333333333,1,1,2,2,3
"27617",2,2,2,2,0,1
"27670",3,3,3,3,0,1
"27701",0.5,0,0,1,2,2
"27704",1,1,1,1,1,1
"27705",2.4166666666666665,1,0,3,7,12
"27707",2.2,2,2,3,1,5
"27708",2,2,2,2,0,1
"27712",1,1,1,1,1,1
"27713",2.3333333333333335,1,1,3,6,9
"27730",2,2,2,2,0,1
"27804",3,3,3,3,0,1
"27810",2.5,2,2,3,0,2
"27834",1,1,1,1,1,1
"27882",0,0,0,0,1,1
"27886",1,1,1,1,1,1
"27896",0,0,0,0,1,1
"27899",3,3,3,3,0,1
"27910",1,1,1,1,1,1
"27948",1,1,1,1,1,1
"27959",2,1,1,3,1,2
"28006",0,0,0,0,1,1
"28012",1,0,0,2,7,10
"28016",1.6666666666666667,2,1,2,1,3
"28018",0.5,0,0,1,2,2
"28020",1.5,1,1,2,1,2
"28021",0,0,0,0,1,1
"28023",1,0,0,2,1,2
"28027",1.5714285714285714,2,1,2,3,7
"28031",0.7,0,0,1,8,10
"28032",1,1,1,1,1,1
"28034",1.3333333333333333,1,1,2,2,3
"28036",1.3333333333333333,1,1,2,2,3
"28037",1,1,1,1,1,1
"28039",2,2,2,2,0,1
"28040",3,3,2,3,0,4
"28043",1.894736842105263,2,1,2,9,19
"28052",1.4,1,1,1,4,5
"28054",1.6666666666666667,1,1,2,3,6
"28055",2,2,2,2,0,1
